DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount
2703151,FCS452-9576424,07/25/2025,06/05/2018,1500,1005,495,495,Garcia,Lisa,878-51-3188,637 Elm St,San Antonio,TX,78201,08/01/1984,(638) 304-2644,lisa.garcia3151@mail.com,HOME 637 Elm St San Antonio TX 78201,Clark,Thomas,761-65-7709,9886 Court St,Seattle,WA,98101.0,HOME 9886 Court St Seattle WA 98101,06/04/1955,(632) 465-4174,thomas.clark6302@example.com,200,Monthly,08/07/2023,200,32,12/05/2016,Global Services LLC,Nurse,2931 Walnut St,San Diego,CA,92101,(405) 598-5245,14 years,OWNER NAME LLC,ABC Insurance Co.,900,339,Friend,75000
2703155,FCS147-8310789,08/18/2024,03/08/2019,2500,1656,844,844,Lewis,Richard,110-83-8073,4271 Court St,Dallas,TX,75201,11/15/1992,(485) 972-6181,richard.lewis3155@example.com,HOME 4271 Court St Dallas TX 75201,,,,,,,,,,,,400,Weekly,10/26/2025,400,394,10/17/2024,St. Francis Sr. Residence (NLE),Security Guard,9768 Cherry Ln,Nashville,TN,37201,(923) 711-6173,20 years,OWNER NAME LLC,Liberty Bonds Co.,900,546,Sister,75000
2703156,FCS463-1975597,10/31/2025,02/01/2018,6000,4520,1480,1480,Perez,Richard,369-78-3028,514 Cherry Ln,San Antonio,TX,78201,08/05/1994,(882) 754-7693,richard.perez3156@mail.com,HOME 514 Cherry Ln San Antonio TX 78201,,,,,,,,,,,,400,Weekly,04/06/2021,400,9,04/11/2016,Acme Corp,Warehouse Worker,7248 Hillcrest Rd,Seattle,WA,98101,(435) 466-6056,2 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,900,240,Mother,100000
2703162,FCS635-7302674,05/12/2024,07/21/2023,6000,590,5410,5410,Garcia,Sandra,616-43-1328,5472 Forest Ave,Austin,TX,73301,09/09/1973,(357) 443-3114,sandra.garcia3162@dummyemail.com,HOME 5472 Forest Ave Austin TX 73301,Thomas,Karen,110-33-8734,8822 Birch St,Dallas,TX,75201.0,HOME 8822 Birch St Dallas TX 75201,01/01/1992,(315) 434-4763,karen.thomas6324@example.com,400,Monthly,01/28/2025,400,147,11/26/2019,United Legal Group,Plumber,7294 Sunset Blvd,San Francisco,CA,94101,(312) 527-6426,16 years,OWNER NAME LLC,United Surety,1200,104,Sibling,100000
2703163,FCS388-3402149,03/01/2025,12/02/2012,9000,6940,2060,2060,Lewis,William,212-46-7002,4173 Cherry Ln,San Antonio,TX,78201,03/30/1970,(647) 740-7170,william.lewis3163@example.com,HOME 4173 Cherry Ln San Antonio TX 78201,Rodriguez,Daniel,100-26-6746,1248 Lakeview Dr,Dallas,TX,75201.0,HOME 1248 Lakeview Dr Dallas TX 75201,11/25/1970,(676) 912-7151,daniel.rodriguez6326@testmail.com,500,Monthly,05/09/2024,500,310,01/09/2017,Main St Manufacturing,Software Engineer,1902 Maple Ave,New York,NY,10001,(963) 293-5356,10 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,500,205,Parent,90000
2703169,FCS196-3679496,10/16/2024,10/09/2024,2500,196,2304,2304,Harris,Patricia,656-87-9267,449 Forest Ave,San Antonio,TX,78201,12/03/1995,(894) 943-9262,patricia.harris3169@mail.com,HOME 449 Forest Ave San Antonio TX 78201,,,,,,,,,,,,500,Monthly,01/19/2022,500,211,10/19/2016,St. Francis Sr. Residence (NLE),Plumber,5477 Walnut St,El Paso,TX,79901,(705) 699-6278,3 years,OWNER NAME LLC,United Surety,500,247,Sister,150000
2703172,FCS791-8446612,12/05/2024,03/23/2024,2000,1110,890,890,Perez,John,354-58-1953,2184 4th St,Houston,TX,77001,12/14/1987,(316) 634-2646,john.perez3172@emailtest.org,HOME 2184 4th St Houston TX 77001,,,,,,,,,,,,400,Monthly,07/30/2022,400,253,10/21/2024,United Legal Group,Administrative Assistant,5496 2nd St,Nashville,TN,37201,(283) 820-1626,16 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1200,1058,Co-signer,50000
2703181,FCS556-4442722,04/15/2025,07/26/2025,1800,527,1273,1273,Lewis,Matthew,674-44-4454,5974 Court St,El Paso,TX,79901,02/04/1953,(708) 347-4748,matthew.lewis3181@example.com,HOME 5974 Court St El Paso TX 79901,,,,,,,,,,,,350,Monthly,04/20/2022,350,21,11/06/2024,St. Francis Sr. Residence (NLE),Driver,8581 Oak St,Washington,DC,20001,(507) 694-4641,20 years,PRIMARY OWNER INC,ABC Insurance Co.,500,179,Parent,100000
2703182,FCS562-9898353,10/03/2024,11/16/2014,4500,1650,2850,2850,Davis,Joseph,162-28-4647,5549 Ridgeway Dr,San Antonio,TX,78201,01/05/1967,(704) 337-4180,joseph.davis3182@example.com,HOME 5549 Ridgeway Dr San Antonio TX 78201,,,,,,,,,,,,100,Monthly,03/22/2024,100,64,10/05/2018,St. Francis Sr. Residence (NLE),Receptionist,190 3rd St,Houston,TX,77001,(962) 338-7711,3 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,900,500,Friend,150000
2703183,FCS726-3406754,11/18/2023,03/25/2013,4500,159,4341,4341,Rodriguez,Patricia,878-12-5869,3803 Oak St,Dallas,TX,75201,10/27/1972,(558) 901-8306,patricia.rodriguez3183@dummyemail.com,HOME 3803 Oak St Dallas TX 75201,,,,,,,,,,,,200,Monthly,12/07/2024,200,178,04/30/2017,United Legal Group,Manager,6457 Main St,Washington,DC,20001,(265) 653-4918,3 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,500,301,Employer,90000
2703186,FCS587-4628495,05/13/2025,01/05/2017,2500,1395,1105,1105,Rodriguez,John,715-41-2712,8972 Court St,Austin,TX,73301,04/02/1988,(289) 594-8864,john.rodriguez3186@example.com,HOME 8972 Court St Austin TX 73301,,,,,,,,,,,,200,Bi-Weekly,05/03/2022,200,73,07/01/2018,United Legal Group,Plumber,2285 Court St,Austin,TX,73301,(488) 572-9966,5 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,152,Co-signer,150000
2703187,FCS673-3596318,10/16/2025,06/15/2024,4500,937,3563,3563,Clark,Matthew,192-76-6689,494 Elm St,Houston,TX,77001,10/16/1991,(705) 260-4706,matthew.clark3187@example.com,HOME 494 Elm St Houston TX 77001,,,,,,,,,,,,300,Bi-Weekly,04/02/2025,300,179,03/16/2023,Main St Manufacturing,Accountant,356 Birch St,San Jose,CA,95101,(583) 326-3293,10 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1200,694,Employer,75000
2703189,FCS422-1218301,09/30/2025,01/18/2021,6000,5259,741,741,Thomas,Jennifer,699-84-1202,9295 Court St,El Paso,TX,79901,09/27/1958,(214) 785-2739,jennifer.thomas3189@example.com,HOME 9295 Court St El Paso TX 79901,,,,,,,,,,,,400,Monthly,09/21/2024,400,197,01/31/2023,United Legal Group,Administrative Assistant,8428 4th St,Philadelphia,PA,19101,(855) 209-1655,3 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,500,486,Sister,90000
2703190,FCS118-4210644,01/13/2025,02/16/2022,3000,450,2550,2550,Rodriguez,Linda,719-78-3667,8206 Washington St,Dallas,TX,75201,10/19/1961,(844) 786-6058,linda.rodriguez3190@testmail.com,HOME 8206 Washington St Dallas TX 75201,,,,,,,,,,,,300,Weekly,01/14/2022,300,139,01/20/2019,Main St Manufacturing,Dietary Aide,7862 Court St,Los Angeles,CA,90001,(492) 759-2145,0 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1500,704,Employer,100000
2703192,FCS908-8797217,12/30/2024,06/20/2021,9000,4601,4399,4399,Brown,Margaret,780-29-5090,1940 Ridgeway Dr,Fort Worth,TX,76101,06/30/1959,(269) 828-4692,margaret.brown3192@mail.com,HOME 1940 Ridgeway Dr Fort Worth TX 76101,Martinez,Sarah,508-38-8361,1024 Oak St,Dallas,TX,75201.0,HOME 1024 Oak St Dallas TX 75201,06/28/1963,(920) 623-5446,sarah.martinez6384@example.com,100,Weekly,04/10/2021,100,46,03/06/2020,Acme Corp,Construction Worker,9816 Elm St,Houston,TX,77001,(307) 801-4009,3 years,OWNER NAME LLC,ABC Insurance Co.,500,315,Parent,150000
2703194,FCS181-6676334,07/22/2025,02/28/2018,6000,3251,2749,2749,Wilson,Karen,266-55-9392,6273 Spruce St,El Paso,TX,79901,12/09/1983,(398) 952-1548,karen.wilson3194@testmail.com,HOME 6273 Spruce St El Paso TX 79901,,,,,,,,,,,,400,Weekly,01/14/2023,400,369,12/20/2016,Main St Manufacturing,Security Guard,3831 Cedar Ln,New York,NY,10001,(563) 419-1787,12 years,PRIMARY OWNER INC,National Bonding,500,256,Co-signer,150000
2703196,FCS180-9039831,02/12/2025,06/27/2018,9000,435,8565,8565,Garcia,Margaret,836-23-9771,8720 Washington St,Dallas,TX,75201,10/11/1965,(879) 782-1553,margaret.garcia3196@mail.com,HOME 8720 Washington St Dallas TX 75201,,,,,,,,,,,,400,Weekly,06/01/2025,400,188,10/20/2024,St. Francis Sr. Residence (NLE),Chef,1580 4th St,Nashville,TN,37201,(314) 290-9048,12 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,17,Friend,50000
2703197,FCS748-1245312,12/06/2023,09/02/2014,4500,3886,614,614,Jackson,Karen,305-50-8586,613 Maple Ave,El Paso,TX,79901,02/25/1990,(644) 912-4416,karen.jackson3197@example.com,HOME 613 Maple Ave El Paso TX 79901,,,,,,,,,,,,500,Bi-Weekly,04/13/2021,500,101,09/30/2021,Global Services LLC,Waiter,1107 Birch St,New York,NY,10001,(319) 711-5971,5 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,900,598,Father,50000
2703199,FCS156-7209820,05/30/2025,11/20/2011,9000,942,8058,8058,Hernandez,Patricia,478-95-6130,5717 Pine Ave,Dallas,TX,75201,04/02/1954,(850) 402-5180,patricia.hernandez3199@dummyemail.com,HOME 5717 Pine Ave Dallas TX 75201,,,,,,,,,,,,300,Bi-Weekly,06/10/2023,300,192,12/30/2018,Global Services LLC,Construction Worker,8206 Cherry Ln,Phoenix,AZ,85001,(339) 705-5630,10 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,1500,801,Friend,50000
2703202,FCS989-4378892,04/19/2024,01/17/2014,6000,3154,2846,2846,Perez,Christopher,768-15-4418,5118 2nd St,Dallas,TX,75201,07/22/1990,(965) 743-9292,christopher.perez3202@example.com,HOME 5118 2nd St Dallas TX 75201,,,,,,,,,,,,100,Bi-Weekly,06/16/2023,100,22,05/27/2023,Acme Corp,Customer Service,7961 Pine Ave,Philadelphia,PA,19101,(847) 607-9082,14 years,OWNER NAME LLC,National Bonding,500,227,Sibling,50000
2703204,FCS599-4371301,07/26/2025,08/15/2016,1800,1792,8,8,Gonzalez,Richard,169-15-6926,8897 Lakeview Dr,El Paso,TX,79901,06/17/1971,(205) 575-4884,richard.gonzalez3204@emailtest.org,HOME 8897 Lakeview Dr El Paso TX 79901,,,,,,,,,,,,250,Bi-Weekly,10/28/2025,250,31,04/03/2021,Acme Corp,Dietary Aide,9537 Cedar Ln,El Paso,TX,79901,(701) 267-2230,9 years,UNITED LEGAL GROUP,National Bonding,900,296,Employer,75000
2703208,FCS376-2412091,11/26/2024,10/19/2018,9000,4939,4061,4061,Perez,Sandra,218-55-4244,1868 Walnut St,Dallas,TX,75201,05/16/1993,(210) 884-6849,sandra.perez3208@emailtest.org,HOME 1868 Walnut St Dallas TX 75201,,,,,,,,,,,,100,Weekly,10/23/2024,100,44,08/02/2025,Global Services LLC,Accountant,1337 Walnut St,Jacksonville,FL,32099,(223) 493-8065,11 years,PRIMARY OWNER INC,Liberty Bonds Co.,1200,187,Employer,75000
2703209,FCS233-1174001,04/08/2024,02/19/2013,1800,1346,454,454,Jackson,Charles,794-17-8861,5324 Spruce St,Houston,TX,77001,07/02/1986,(375) 622-6902,charles.jackson3209@dummyemail.com,HOME 5324 Spruce St Houston TX 77001,,,,,,,,,,,,200,Monthly,03/29/2024,200,11,06/15/2025,Global Services LLC,Retail Clerk,1057 Elm St,Indianapolis,IN,46201,(555) 544-9231,4 years,OWNER NAME LLC,ABC Insurance Co.,900,521,Co-signer,50000
2703210,FCS509-1928833,03/11/2024,11/02/2023,1000,252,748,748,Davis,Mark,239-99-8785,1590 Walnut St,Fort Worth,TX,76101,07/11/1988,(589) 485-2418,mark.davis3210@dummyemail.com,HOME 1590 Walnut St Fort Worth TX 76101,Ramirez,Robert,309-14-8367,8655 Maple Ave,Houston,TX,77001.0,HOME 8655 Maple Ave Houston TX 77001,11/28/1991,(961) 973-5260,robert.ramirez6420@testmail.com,300,Weekly,05/26/2022,300,262,12/11/2021,St. Francis Sr. Residence (NLE),Plumber,7973 Lakeview Dr,Detroit,MI,48201,(596) 267-3970,20 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",900,739,Sibling,75000
2703216,FCS569-8697531,03/26/2025,11/11/2025,12000,0,12000,12000,Hernandez,Betty,431-49-7539,621 Maple Ave,Austin,TX,73301,03/31/1978,(795) 721-3571,betty.hernandez3216@dummyemail.com,HOME 621 Maple Ave Austin TX 73301,,,,,,,,,,,,100,Bi-Weekly,07/27/2025,100,71,02/15/2022,Global Services LLC,Software Engineer,4082 Lakeview Dr,San Antonio,TX,78201,(572) 904-7807,10 years,PRIMARY OWNER INC,National Bonding,1200,1050,Father,90000
2703226,FCS976-7300083,09/06/2025,07/17/2014,3000,1601,1399,1399,Martinez,John,582-60-9430,6459 Cedar Ln,Dallas,TX,75201,12/13/1997,(389) 628-9053,john.martinez3226@dummyemail.com,HOME 6459 Cedar Ln Dallas TX 75201,,,,,,,,,,,,250,Weekly,12/25/2021,250,3,12/12/2023,St. Francis Sr. Residence (NLE),Chef,5090 Sunset Blvd,Fort Worth,TX,76101,(477) 704-2868,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,900,285,Sibling,90000
2703229,FCS911-5407317,04/11/2025,03/29/2023,3000,2326,674,674,Brown,Charles,201-37-7435,9627 Spruce St,Fort Worth,TX,76101,05/08/1962,(619) 886-1187,charles.brown3229@emailtest.org,HOME 9627 Spruce St Fort Worth TX 76101,Miller,Michael,209-66-4110,6696 Maple Ave,Oklahoma City,OK,73101.0,HOME 6696 Maple Ave Oklahoma City OK 73101,07/30/1956,(417) 697-8298,michael.miller6458@emailtest.org,500,Bi-Weekly,05/06/2025,500,214,01/04/2024,St. Francis Sr. Residence (NLE),Electrician,8221 Cedar Ln,Oklahoma City,OK,73101,(371) 853-5272,18 years,UNITED LEGAL GROUP,National Bonding,1200,1136,Employer,75000
2703236,FCS260-4192049,07/07/2025,02/02/2021,1800,1770,30,30,Thompson,Betty,648-26-2207,8937 Main St,Houston,TX,77001,02/11/1973,(358) 769-8671,betty.thompson3236@emailtest.org,HOME 8937 Main St Houston TX 77001,Moore,Linda,216-57-3543,2352 Court St,Seattle,WA,98101.0,HOME 2352 Court St Seattle WA 98101,05/18/1954,(204) 483-8695,linda.moore6472@dummyemail.com,400,Monthly,09/07/2023,400,26,04/04/2017,United Legal Group,Mechanic,8620 Sunset Blvd,Detroit,MI,48201,(984) 628-7140,16 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",500,202,Sister,75000
2703253,FCS112-3864223,10/08/2024,07/02/2015,1800,728,1072,1072,Brown,Sarah,340-88-7789,3285 Lakeview Dr,Houston,TX,77001,02/15/1992,(971) 704-7850,sarah.brown3253@mail.com,HOME 3285 Lakeview Dr Houston TX 77001,Lee,Mary,570-25-5755,6565 Court St,San Antonio,TX,78201.0,HOME 6565 Court St San Antonio TX 78201,03/07/1985,(909) 760-2506,mary.lee6506@emailtest.org,100,Monthly,08/17/2025,100,45,02/14/2019,Acme Corp,Plumber,3634 Oak St,Fort Worth,TX,76101,(383) 928-2244,14 years,OWNER NAME LLC,National Bonding,900,705,Sibling,75000
2703255,FCS933-5148607,11/11/2024,06/26/2022,1500,1095,405,405,Taylor,Anthony,768-90-1697,2019 Walnut St,Fort Worth,TX,76101,10/18/1973,(709) 314-8630,anthony.taylor3255@emailtest.org,HOME 2019 Walnut St Fort Worth TX 76101,,,,,,,,,,,,300,Bi-Weekly,03/03/2021,300,173,04/29/2022,St. Francis Sr. Residence (NLE),Accountant,9899 Court St,Boston,MA,2101,(702) 408-7050,20 years,PRIMARY OWNER INC,United Surety,900,134,Friend,75000
2703268,FCS379-5929127,12/07/2024,04/19/2019,9000,3393,5607,5607,White,John,236-90-2631,1596 Washington St,Fort Worth,TX,76101,01/05/1971,(324) 479-3379,john.white3268@dummyemail.com,HOME 1596 Washington St Fort Worth TX 76101,,,,,,,,,,,,250,Weekly,07/17/2022,250,150,12/08/2016,St. Francis Sr. Residence (NLE),Receptionist,4142 Hillcrest Rd,Philadelphia,PA,19101,(293) 408-3953,18 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,1392,Mother,150000
2703275,FCS346-8177725,01/02/2024,09/04/2021,2000,85,1915,1915,Brown,Michael,545-39-6937,9754 Maple Ave,Houston,TX,77001,01/10/1995,(839) 779-7331,michael.brown3275@example.com,HOME 9754 Maple Ave Houston TX 77001,,,,,,,,,,,,250,Monthly,10/27/2021,250,127,06/27/2022,United Legal Group,Security Guard,8157 2nd St,San Antonio,TX,78201,(244) 251-8167,12 years,PRIMARY OWNER INC,ABC Insurance Co.,900,376,Sibling,100000
2703279,FCS764-4166035,09/20/2024,09/30/2025,2500,1406,1094,1094,Clark,Michael,580-62-1909,7839 Cherry Ln,Austin,TX,73301,09/25/1978,(634) 352-3823,michael.clark3279@emailtest.org,HOME 7839 Cherry Ln Austin TX 73301,Lopez,Jessica,764-31-8280,7881 4th St,Charlotte,NC,28201.0,HOME 7881 4th St Charlotte NC 28201,04/05/1968,(737) 728-8689,jessica.lopez6558@example.com,400,Bi-Weekly,03/28/2025,400,159,08/25/2022,St. Francis Sr. Residence (NLE),Construction Worker,2799 Oak St,El Paso,TX,79901,(338) 944-4603,15 years,PRIMARY OWNER INC,United Surety,1800,917,Sibling,100000
2703284,FCS189-4170812,06/16/2025,12/10/2015,1000,694,306,306,Ramirez,Christopher,776-33-8546,2936 2nd St,Fort Worth,TX,76101,12/11/1950,(339) 672-9111,christopher.ramirez3284@mail.com,HOME 2936 2nd St Fort Worth TX 76101,Wilson,Elizabeth,818-34-9908,2137 Spruce St,Chicago,IL,60601.0,HOME 2137 Spruce St Chicago IL 60601,12/18/1992,(893) 963-1813,elizabeth.wilson6568@testmail.com,150,Monthly,12/14/2021,150,61,04/30/2021,Main St Manufacturing,Administrative Assistant,4474 Lakeview Dr,New York,NY,10001,(292) 246-5099,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1800,1526,Parent,75000
2703294,FCS492-2966431,02/06/2024,07/05/2011,12000,10662,1338,1338,Moore,Elizabeth,323-70-1200,2435 3rd St,Austin,TX,73301,03/30/1964,(315) 331-3893,elizabeth.moore3294@example.com,HOME 2435 3rd St Austin TX 73301,,,,,,,,,,,,200,Weekly,05/01/2021,200,70,04/04/2020,Acme Corp,Customer Service,8775 Elm St,Columbus,OH,43085,(623) 362-5493,14 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,500,119,Sibling,150000
2703301,FCS398-4663539,07/24/2025,12/24/2015,3000,2413,587,587,Williams,Elizabeth,151-85-1561,8690 Washington St,El Paso,TX,79901,07/31/1992,(703) 662-6242,elizabeth.williams3301@testmail.com,HOME 8690 Washington St El Paso TX 79901,,,,,,,,,,,,500,Weekly,05/08/2024,500,333,08/25/2025,United Legal Group,Waiter,6498 Court St,San Diego,CA,92101,(441) 220-4104,7 years,PRIMARY OWNER INC,ABC Insurance Co.,900,586,Sibling,50000
2703310,FCS920-2042279,07/24/2024,06/29/2019,4500,4424,76,76,Lewis,Nancy,155-33-8769,4424 Birch St,Dallas,TX,75201,01/03/1976,(787) 272-9578,nancy.lewis3310@dummyemail.com,HOME 4424 Birch St Dallas TX 75201,,,,,,,,,,,,500,Bi-Weekly,03/05/2025,500,438,09/15/2020,St. Francis Sr. Residence (NLE),Plumber,3570 Court St,Dallas,TX,75201,(469) 947-7163,7 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1500,1113,Father,100000
2703313,FCS289-1092577,02/08/2025,10/30/2019,1000,271,729,729,Anderson,Karen,633-95-4285,6709 Cedar Ln,Fort Worth,TX,76101,12/29/1992,(475) 854-6932,karen.anderson3313@testmail.com,HOME 6709 Cedar Ln Fort Worth TX 76101,,,,,,,,,,,,250,Bi-Weekly,04/10/2022,250,177,03/13/2017,Main St Manufacturing,Driver,4410 Cedar Ln,Jacksonville,FL,32099,(977) 968-9693,1 years,PRIMARY OWNER INC,United Surety,900,437,Parent,50000
2703318,FCS645-4969335,07/01/2025,03/15/2013,9000,107,8893,8893,Johnson,Thomas,379-61-2649,9683 Oak St,Austin,TX,73301,05/13/1955,(554) 413-8114,thomas.johnson3318@dummyemail.com,HOME 9683 Oak St Austin TX 73301,,,,,,,,,,,,500,Weekly,08/18/2023,500,140,01/18/2025,United Legal Group,Nurse,5796 Cedar Ln,Phoenix,AZ,85001,(792) 803-6437,14 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",1500,103,Parent,150000
2703321,FCS764-1974714,05/12/2024,05/17/2018,12000,7289,4711,4711,Thomas,Anthony,148-65-6513,174 2nd St,Austin,TX,73301,06/24/2000,(873) 761-6219,anthony.thomas3321@emailtest.org,HOME 174 2nd St Austin TX 73301,,,,,,,,,,,,150,Bi-Weekly,11/04/2024,150,82,04/24/2017,Global Services LLC,Construction Worker,1283 2nd St,Philadelphia,PA,19101,(921) 898-5808,6 years,OWNER NAME LLC,United Surety,1200,527,Sibling,50000
2703323,FCS932-8385846,10/14/2025,08/28/2020,1500,1079,421,421,Davis,Karen,550-71-6212,8371 Court St,Fort Worth,TX,76101,09/06/1977,(335) 369-4971,karen.davis3323@example.com,HOME 8371 Court St Fort Worth TX 76101,Lewis,Karen,679-83-4092,6844 Walnut St,Jacksonville,FL,32099.0,HOME 6844 Walnut St Jacksonville FL 32099,12/15/1976,(885) 817-8290,karen.lewis6646@mail.com,150,Bi-Weekly,01/23/2022,150,116,06/24/2022,St. Francis Sr. Residence (NLE),Software Engineer,954 Maple Ave,Philadelphia,PA,19101,(648) 717-5581,3 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1500,948,Sister,90000
2703324,FCS992-7151668,01/17/2025,07/27/2015,1500,436,1064,1064,Williams,Barbara,715-18-4773,2302 Lakeview Dr,Fort Worth,TX,76101,01/17/1973,(375) 250-8436,barbara.williams3324@mail.com,HOME 2302 Lakeview Dr Fort Worth TX 76101,Gonzalez,Christopher,367-82-8481,6723 Sunset Blvd,Oklahoma City,OK,73101.0,HOME 6723 Sunset Blvd Oklahoma City OK 73101,03/11/1982,(689) 432-2932,christopher.gonzalez6648@example.com,500,Monthly,11/03/2021,500,173,11/02/2016,Main St Manufacturing,Teacher,1864 4th St,Denver,CO,80014,(773) 721-8348,13 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1500,277,Employer,75000
2703326,FCS346-8831942,07/04/2025,08/29/2024,4500,2209,2291,2291,Clark,Charles,171-30-5100,5516 4th St,Fort Worth,TX,76101,03/18/2000,(839) 770-3804,charles.clark3326@emailtest.org,HOME 5516 4th St Fort Worth TX 76101,,,,,,,,,,,,500,Weekly,12/22/2022,500,203,07/06/2018,United Legal Group,Dietary Aide,4069 3rd St,Denver,CO,80014,(210) 551-9665,2 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,149,Sister,75000
2703330,FCS796-6300553,05/02/2024,08/26/2011,9000,3379,5621,5621,Moore,David,862-20-4057,2245 Elm St,Fort Worth,TX,76101,11/07/1999,(729) 227-9518,david.moore3330@testmail.com,HOME 2245 Elm St Fort Worth TX 76101,,,,,,,,,,,,100,Bi-Weekly,01/02/2023,100,2,04/26/2020,Main St Manufacturing,Mechanic,4383 Elm St,San Diego,CA,92101,(516) 846-9372,19 years,OWNER NAME LLC,ABC Insurance Co.,900,805,Co-signer,150000
2703335,FCS308-9016006,02/07/2024,12/11/2016,1500,1433,67,67,Lee,Daniel,849-73-1340,8289 Washington St,Dallas,TX,75201,03/27/1995,(606) 347-4654,daniel.lee3335@mail.com,HOME 8289 Washington St Dallas TX 75201,,,,,,,,,,,,500,Monthly,10/01/2025,500,152,07/17/2016,Global Services LLC,Nurse,359 Elm St,Washington,DC,20001,(938) 759-3940,2 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1500,1391,Sibling,150000
2703339,FCS705-6207123,11/28/2023,02/23/2016,1800,1321,479,479,Rodriguez,Betty,658-95-1056,971 Ridgeway Dr,Fort Worth,TX,76101,10/19/1966,(882) 554-7659,betty.rodriguez3339@example.com,HOME 971 Ridgeway Dr Fort Worth TX 76101,Thomas,Karen,318-34-3860,1175 Walnut St,Dallas,TX,75201.0,HOME 1175 Walnut St Dallas TX 75201,07/07/1942,(621) 969-6622,karen.thomas6678@dummyemail.com,350,Bi-Weekly,06/22/2021,350,206,06/07/2021,United Legal Group,Driver,2964 Walnut St,Detroit,MI,48201,(299) 912-6328,9 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",500,458,Friend,50000
2703347,FCS705-6990435,06/23/2025,03/18/2015,2500,2402,98,98,Perez,Margaret,282-15-8494,8530 Cedar Ln,Dallas,TX,75201,03/11/1955,(510) 912-4100,margaret.perez3347@testmail.com,HOME 8530 Cedar Ln Dallas TX 75201,,,,,,,,,,,,350,Monthly,11/05/2021,350,86,12/02/2021,St. Francis Sr. Residence (NLE),Waiter,7087 Sunset Blvd,Chicago,IL,60601,(739) 628-4863,12 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,901,Sister,75000
2703348,FCS458-5850708,05/27/2025,11/30/2023,2000,35,1965,1965,Smith,Jessica,731-11-1011,5077 4th St,Houston,TX,77001,07/03/1965,(472) 315-3529,jessica.smith3348@emailtest.org,HOME 5077 4th St Houston TX 77001,Moore,Margaret,770-85-6394,7774 Court St,Oklahoma City,OK,73101.0,HOME 7774 Court St Oklahoma City OK 73101,02/01/1962,(325) 603-8553,margaret.moore6696@emailtest.org,200,Monthly,04/06/2022,200,1,07/06/2024,Global Services LLC,Receptionist,2608 Spruce St,Austin,TX,73301,(719) 338-3178,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,1200,328,Spouse,90000
