DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount
2705704,FCS132-1004846,08/09/2025,12/04/2011,1500,1228,272,272,Thomas,John,822-68-2989,3072 Cherry Ln,Houston,TX,77001,06/23/1981,(773) 507-1211,john.thomas5704@dummyemail.com,HOME 3072 Cherry Ln Houston TX 77001,Robinson,James,746-50-4370,3647 Lakeview Dr,Seattle,WA,98101.0,HOME 3647 Lakeview Dr Seattle WA 98101,08/24/1946,(814) 889-9987,james.robinson11408@dummyemail.com,200,Bi-Weekly,12/02/2020,200,133,02/29/2020,United Legal Group,Administrative Assistant,8340 Pine Ave,San Jose,CA,95101,(327) 261-5464,9 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",900,778,Spouse,150000
2705740,FCS994-7918642,02/12/2024,05/21/2011,6000,4689,1311,1311,Moore,John,274-88-3991,2136 Court St,San Antonio,TX,78201,04/01/1974,(431) 726-3659,john.moore5740@mail.com,HOME 2136 Court St San Antonio TX 78201,,,,,,,,,,,,100,Weekly,05/10/2024,100,62,04/18/2023,Global Services LLC,Warehouse Worker,9329 2nd St,Indianapolis,IN,46201,(510) 438-8053,11 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",1800,1162,Sibling,50000
2705843,FCS773-8384355,11/04/2024,01/03/2011,1500,204,1296,1296,Hernandez,John,446-98-8931,4177 Court St,Houston,TX,77001,08/26/1967,(216) 591-8877,john.hernandez5843@testmail.com,HOME 4177 Court St Houston TX 77001,Robinson,Barbara,356-77-6983,1093 Birch St,Columbus,OH,43085.0,HOME 1093 Birch St Columbus OH 43085,05/09/1997,(431) 307-7489,barbara.robinson11686@testmail.com,300,Bi-Weekly,10/11/2025,300,144,02/11/2016,Main St Manufacturing,Mechanic,7708 Lakeview Dr,Philadelphia,PA,19101,(225) 727-3102,9 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",1800,787,Parent,150000
2706271,FCS642-1110995,02/06/2024,02/01/2025,3000,1992,1008,1008,Johnson,John,414-25-3951,8494 Hillcrest Rd,San Antonio,TX,78201,07/23/1995,(960) 703-1332,john.johnson6271@mail.com,HOME 8494 Hillcrest Rd San Antonio TX 78201,,,,,,,,,,,,300,Weekly,04/07/2024,300,251,12/06/2021,Main St Manufacturing,Administrative Assistant,1572 Hillcrest Rd,San Francisco,CA,94101,(515) 790-5570,6 years,OWNER NAME LLC,Liberty Bonds Co.,1200,1042,Friend,90000
2706302,FCS947-5973765,12/01/2024,10/16/2021,12000,9036,2964,2964,Wilson,John,867-71-2601,1270 Sunset Blvd,Fort Worth,TX,76101,01/12/1960,(696) 368-2063,john.wilson6302@example.com,HOME 1270 Sunset Blvd Fort Worth TX 76101,,,,,,,,,,,,100,Weekly,10/29/2023,100,31,06/24/2016,Main St Manufacturing,Administrative Assistant,2074 2nd St,San Francisco,CA,94101,(244) 452-8308,20 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1800,1330,Spouse,50000
2706404,FCS429-6073642,06/11/2024,12/25/2020,1800,904,896,896,Miller,John,192-95-2339,9439 Spruce St,San Antonio,TX,78201,11/26/1961,(749) 403-4299,john.miller6404@testmail.com,HOME 9439 Spruce St San Antonio TX 78201,,,,,,,,,,,,100,Bi-Weekly,09/26/2025,100,27,07/17/2024,Acme Corp,Security Guard,6434 Court St,Detroit,MI,48201,(720) 309-2532,16 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,167,Sister,75000
2706600,FCS981-9076104,01/07/2024,11/04/2011,1500,680,820,820,Johnson,John,643-73-5356,5766 4th St,Dallas,TX,75201,09/23/1957,(780) 756-2108,john.johnson6600@mail.com,HOME 5766 4th St Dallas TX 75201,Robinson,Margaret,433-77-5094,5398 3rd St,Washington,DC,20001.0,HOME 5398 3rd St Washington DC 20001,09/23/1952,(735) 441-9790,margaret.robinson13200@example.com,250,Bi-Weekly,05/30/2022,250,27,08/30/2021,United Legal Group,Software Engineer,1239 Cherry Ln,Nashville,TN,37201,(209) 333-7974,15 years,OWNER NAME LLC,United Surety,1200,165,Sister,75000
2706748,FCS521-4994130,02/06/2025,01/01/2024,9000,4610,4390,4390,Smith,John,283-27-8999,8993 Cherry Ln,San Antonio,TX,78201,02/21/1971,(658) 550-2284,john.smith6748@emailtest.org,HOME 8993 Cherry Ln San Antonio TX 78201,,,,,,,,,,,,300,Weekly,03/05/2025,300,294,06/24/2025,United Legal Group,Driver,9320 Birch St,San Jose,CA,95101,(947) 239-1421,3 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1800,1539,Sibling,90000
2706870,FCS863-9844260,12/05/2024,03/05/2014,4500,3678,822,822,Moore,John,472-71-3316,8799 Elm St,Austin,TX,73301,02/24/1982,(264) 629-2534,john.moore6870@mail.com,HOME 8799 Elm St Austin TX 73301,,,,,,,,,,,,150,Monthly,02/02/2024,150,120,01/16/2020,St. Francis Sr. Residence (NLE),Chef,1259 4th St,Detroit,MI,48201,(303) 771-1425,7 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,9,Employer,100000
2706878,FCS562-9343392,03/03/2024,12/01/2014,3000,2432,568,568,Hernandez,John,505-25-8824,8438 Lakeview Dr,Houston,TX,77001,03/08/1951,(705) 644-7109,john.hernandez6878@emailtest.org,HOME 8438 Lakeview Dr Houston TX 77001,,,,,,,,,,,,100,Monthly,05/16/2024,100,8,01/03/2024,St. Francis Sr. Residence (NLE),Manager,1950 Cherry Ln,Oklahoma City,OK,73101,(398) 457-7194,16 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1500,1032,Mother,150000
2706889,FCS305-7309233,02/17/2025,03/02/2020,2000,423,1577,1577,Garcia,John,662-12-7917,2892 Cedar Ln,Austin,TX,73301,06/24/1950,(243) 947-1193,john.garcia6889@emailtest.org,HOME 2892 Cedar Ln Austin TX 73301,,,,,,,,,,,,350,Monthly,12/10/2021,350,7,12/11/2023,Main St Manufacturing,Teacher,4695 Washington St,Jacksonville,FL,32099,(699) 249-5905,7 years,UNITED LEGAL GROUP,United Surety,1800,138,Sibling,75000
2707104,FCS191-2560783,10/22/2024,09/29/2020,1500,1285,215,215,Martin,John,873-46-2481,9322 Court St,Dallas,TX,75201,06/10/1964,(395) 570-3902,john.martin7104@dummyemail.com,HOME 9322 Court St Dallas TX 75201,,,,,,,,,,,,250,Bi-Weekly,07/24/2024,250,76,03/23/2025,Global Services LLC,Administrative Assistant,4843 Main St,San Antonio,TX,78201,(235) 743-9704,20 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1200,1165,Employer,150000
2707432,FCS327-3792003,03/23/2024,07/05/2020,3000,924,2076,2076,Robinson,John,892-58-9136,164 Walnut St,San Antonio,TX,78201,12/30/1991,(775) 885-8587,john.robinson7432@mail.com,HOME 164 Walnut St San Antonio TX 78201,Ramirez,Thomas,899-51-9075,9285 Spruce St,San Antonio,TX,78201.0,HOME 9285 Spruce St San Antonio TX 78201,09/29/1968,(988) 542-8533,thomas.ramirez14864@example.com,250,Weekly,06/03/2021,250,223,04/17/2019,Acme Corp,Nurse,4759 Sunset Blvd,Dallas,TX,75201,(949) 873-6341,17 years,PRIMARY OWNER INC,Liberty Bonds Co.,1200,835,Parent,75000
2707443,FCS353-8301063,09/01/2025,09/29/2014,12000,287,11713,11713,Perez,John,894-77-6859,7764 Pine Ave,Houston,TX,77001,10/24/1954,(955) 796-1191,john.perez7443@mail.com,HOME 7764 Pine Ave Houston TX 77001,Harris,Patricia,711-65-4036,6071 Ridgeway Dr,San Diego,CA,92101.0,HOME 6071 Ridgeway Dr San Diego CA 92101,07/04/1950,(477) 657-4374,patricia.harris14886@testmail.com,150,Bi-Weekly,12/20/2023,150,52,10/09/2024,Global Services LLC,Software Engineer,9688 Ridgeway Dr,Nashville,TN,37201,(469) 940-7827,6 years,UNITED LEGAL GROUP,ABC Insurance Co.,1800,1746,Employer,75000
2707532,FCS903-3872431,12/22/2024,01/24/2011,6000,2606,3394,3394,Martinez,John,317-60-4157,6996 Ridgeway Dr,San Antonio,TX,78201,12/19/1989,(665) 900-9930,john.martinez7532@dummyemail.com,HOME 6996 Ridgeway Dr San Antonio TX 78201,Jackson,Betty,562-67-8613,6166 3rd St,Columbus,OH,43085.0,HOME 6166 3rd St Columbus OH 43085,01/19/1969,(219) 572-8761,betty.jackson15064@dummyemail.com,150,Monthly,09/11/2025,150,150,02/12/2020,Global Services LLC,Driver,7988 Hillcrest Rd,Fort Worth,TX,76101,(967) 499-5397,6 years,PRIMARY OWNER INC,National Bonding,1200,588,Parent,50000
2707578,FCS663-6778787,12/31/2023,09/09/2020,1800,26,1774,1774,Rodriguez,John,560-42-2934,1304 4th St,Fort Worth,TX,76101,11/16/1966,(731) 793-5732,john.rodriguez7578@mail.com,HOME 1304 4th St Fort Worth TX 76101,,,,,,,,,,,,350,Monthly,02/24/2022,350,276,07/04/2024,United Legal Group,Chef,6580 4th St,Philadelphia,PA,19101,(717) 277-8531,11 years,OWNER NAME LLC,ABC Insurance Co.,1500,32,Sister,100000
2707635,FCS717-4304772,12/18/2023,01/10/2023,2500,1950,550,550,Gonzalez,John,766-29-8502,8809 Maple Ave,San Antonio,TX,78201,07/19/1973,(356) 737-7352,john.gonzalez7635@dummyemail.com,HOME 8809 Maple Ave San Antonio TX 78201,White,Thomas,458-61-6522,5360 Spruce St,Charlotte,NC,28201.0,HOME 5360 Spruce St Charlotte NC 28201,04/22/1993,(362) 279-6097,thomas.white15270@testmail.com,400,Monthly,10/13/2025,400,11,03/21/2018,Acme Corp,Security Guard,7613 Birch St,Seattle,WA,98101,(546) 408-3980,3 years,UNITED LEGAL GROUP,United Surety,1500,807,Spouse,90000
2707959,FCS248-9731918,07/10/2024,03/01/2019,6000,902,5098,5098,Lewis,John,698-43-9946,3954 Pine Ave,Dallas,TX,75201,04/27/1977,(980) 278-3745,john.lewis7959@mail.com,HOME 3954 Pine Ave Dallas TX 75201,Brown,Sarah,281-62-8386,8007 Sunset Blvd,Phoenix,AZ,85001.0,HOME 8007 Sunset Blvd Phoenix AZ 85001,11/07/1981,(525) 614-7727,sarah.brown15918@dummyemail.com,100,Bi-Weekly,04/09/2023,100,63,07/18/2025,United Legal Group,Sales Associate,943 Spruce St,Charlotte,NC,28201,(307) 946-6320,2 years,OWNER NAME LLC,United Surety,500,243,Employer,75000
2707992,FCS455-2066070,07/04/2025,09/10/2021,1000,857,143,143,Lopez,John,549-90-7648,5427 Elm St,San Antonio,TX,78201,02/22/1999,(356) 398-8444,john.lopez7992@mail.com,HOME 5427 Elm St San Antonio TX 78201,,,,,,,,,,,,250,Monthly,07/31/2023,250,77,03/19/2020,Acme Corp,Waiter,3114 Cherry Ln,Chicago,IL,60601,(365) 590-1402,5 years,OWNER NAME LLC,ABC Insurance Co.,500,14,Father,150000
2708125,FCS229-8768844,11/04/2024,06/02/2019,4500,3202,1298,1298,Johnson,John,691-12-6250,2250 Washington St,Austin,TX,73301,06/08/1995,(201) 762-2911,john.johnson8125@testmail.com,HOME 2250 Washington St Austin TX 73301,,,,,,,,,,,,300,Weekly,09/27/2023,300,274,03/27/2024,United Legal Group,Teacher,7829 Elm St,Chicago,IL,60601,(357) 871-5691,11 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,632,Father,150000
2708171,FCS759-4142270,08/15/2025,08/09/2016,4500,1910,2590,2590,Clark,John,233-82-3313,4202 Cherry Ln,Austin,TX,73301,06/14/1988,(835) 794-1075,john.clark8171@dummyemail.com,HOME 4202 Cherry Ln Austin TX 73301,Lewis,Thomas,706-82-9308,4796 Hillcrest Rd,Indianapolis,IN,46201.0,HOME 4796 Hillcrest Rd Indianapolis IN 46201,12/26/1998,(474) 777-8861,thomas.lewis16342@example.com,350,Monthly,04/29/2022,350,220,05/29/2019,Global Services LLC,Driver,6370 Ridgeway Dr,Seattle,WA,98101,(313) 562-4387,20 years,OWNER NAME LLC,United Surety,1800,247,Sister,100000
2708694,FCS857-7277034,10/07/2024,11/01/2016,12000,6707,5293,5293,Jones,John,710-71-2789,9530 Maple Ave,San Antonio,TX,78201,09/10/1950,(621) 879-8341,john.jones8694@dummyemail.com,HOME 9530 Maple Ave San Antonio TX 78201,,,,,,,,,,,,150,Monthly,08/05/2025,150,51,07/12/2016,Main St Manufacturing,Security Guard,4519 Maple Ave,Denver,CO,80014,(256) 855-5262,14 years,UNITED LEGAL GROUP,United Surety,1200,947,Spouse,100000
2708970,FCS521-9354865,10/11/2025,06/14/2016,1800,13,1787,1787,Jackson,John,373-70-5547,5791 Hillcrest Rd,Houston,TX,77001,05/29/1982,(963) 426-5640,john.jackson8970@testmail.com,HOME 5791 Hillcrest Rd Houston TX 77001,,,,,,,,,,,,300,Weekly,11/27/2023,300,36,07/07/2021,St. Francis Sr. Residence (NLE),Accountant,6353 Walnut St,Seattle,WA,98101,(369) 262-7022,4 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,390,Employer,150000
2709078,FCS112-9865280,04/28/2024,06/18/2015,1800,1290,510,510,Robinson,John,522-92-3526,4483 Walnut St,El Paso,TX,79901,11/15/1953,(953) 998-8835,john.robinson9078@testmail.com,HOME 4483 Walnut St El Paso TX 79901,,,,,,,,,,,,200,Monthly,04/28/2025,200,60,09/24/2019,Global Services LLC,Dietary Aide,8370 Washington St,Phoenix,AZ,85001,(710) 589-8370,10 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,71,Mother,75000
2709257,FCS921-1956093,06/01/2025,01/06/2020,2500,318,2182,2182,Ramirez,John,245-28-9028,9199 4th St,San Antonio,TX,78201,10/29/1955,(511) 358-6984,john.ramirez9257@testmail.com,HOME 9199 4th St San Antonio TX 78201,Sanchez,Michael,792-44-4063,5624 3rd St,Nashville,TN,37201.0,HOME 5624 3rd St Nashville TN 37201,04/21/1963,(874) 869-5784,michael.sanchez18514@example.com,200,Bi-Weekly,07/13/2025,200,101,04/20/2020,United Legal Group,Electrician,378 4th St,Houston,TX,77001,(502) 546-5099,14 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1800,1574,Co-signer,150000
2709335,FCS567-8889900,11/17/2024,08/02/2016,3000,2104,896,896,Lee,John,427-34-1549,7261 Main St,Fort Worth,TX,76101,07/26/1961,(444) 566-5017,john.lee9335@dummyemail.com,HOME 7261 Main St Fort Worth TX 76101,,,,,,,,,,,,400,Weekly,05/08/2024,400,336,05/09/2022,Global Services LLC,Construction Worker,2270 Hillcrest Rd,Denver,CO,80014,(368) 439-8501,19 years,PRIMARY OWNER INC,Liberty Bonds Co.,1200,223,Friend,50000
2709353,FCS448-2817160,01/18/2025,07/22/2025,4500,2730,1770,1770,Moore,John,503-37-1728,742 Washington St,El Paso,TX,79901,09/05/1995,(754) 219-5666,john.moore9353@testmail.com,HOME 742 Washington St El Paso TX 79901,,,,,,,,,,,,400,Weekly,07/04/2021,400,85,10/30/2024,Main St Manufacturing,Software Engineer,4304 Walnut St,Austin,TX,73301,(297) 596-1304,20 years,OWNER NAME LLC,National Bonding,900,128,Friend,100000
2709364,FCS966-5254978,12/18/2024,07/14/2021,4500,4335,165,165,White,John,549-38-9644,2419 Ridgeway Dr,Dallas,TX,75201,11/06/1951,(703) 561-1773,john.white9364@dummyemail.com,HOME 2419 Ridgeway Dr Dallas TX 75201,,,,,,,,,,,,150,Bi-Weekly,10/01/2025,150,129,09/28/2023,Global Services LLC,Plumber,8106 Walnut St,Houston,TX,77001,(915) 946-9021,8 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,371,Friend,100000
2709535,FCS679-1988600,12/19/2024,10/02/2021,2000,1007,993,993,Lopez,John,854-64-1579,4345 Cherry Ln,Austin,TX,73301,06/21/1957,(543) 287-4630,john.lopez9535@testmail.com,HOME 4345 Cherry Ln Austin TX 73301,,,,,,,,,,,,200,Monthly,03/21/2025,200,190,07/15/2020,Main St Manufacturing,Retail Clerk,8033 Birch St,Jacksonville,FL,32099,(773) 844-3330,16 years,OWNER NAME LLC,United Surety,1800,392,Co-signer,50000
2709607,FCS483-2180370,06/27/2024,07/24/2011,4500,1492,3008,3008,Sanchez,John,847-27-5644,6251 Spruce St,El Paso,TX,79901,12/24/1985,(422) 339-7030,john.sanchez9607@emailtest.org,HOME 6251 Spruce St El Paso TX 79901,Wilson,Betty,570-96-5207,4987 Cedar Ln,Houston,TX,77001.0,HOME 4987 Cedar Ln Houston TX 77001,09/09/1949,(328) 839-4434,betty.wilson19214@dummyemail.com,150,Weekly,12/08/2020,150,97,01/02/2023,Acme Corp,Receptionist,8710 Forest Ave,Chicago,IL,60601,(713) 512-3156,7 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",1500,989,Friend,90000
2709840,FCS826-3426591,12/18/2023,05/18/2019,12000,1878,10122,10122,Davis,John,514-51-6862,5122 2nd St,Fort Worth,TX,76101,05/18/1962,(820) 571-2533,john.davis9840@mail.com,HOME 5122 2nd St Fort Worth TX 76101,,,,,,,,,,,,300,Weekly,04/20/2022,300,115,05/02/2020,Main St Manufacturing,Software Engineer,8942 Spruce St,Indianapolis,IN,46201,(932) 494-8269,12 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1200,298,Father,75000
2709991,FCS388-1560482,07/19/2025,12/07/2021,2500,943,1557,1557,Brown,John,645-36-1580,9635 Birch St,Fort Worth,TX,76101,06/20/1970,(944) 266-4120,john.brown9991@example.com,HOME 9635 Birch St Fort Worth TX 76101,,,,,,,,,,,,350,Monthly,12/26/2022,350,96,02/06/2023,United Legal Group,Warehouse Worker,6949 Hillcrest Rd,Indianapolis,IN,46201,(269) 270-4301,19 years,OWNER NAME LLC,Liberty Bonds Co.,1800,1629,Sibling,50000
