DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount
2701250,FCS434-7863066,01/05/2025,02/01/2018,1500,543,957,957,Perez,John,339-49-4132,445 Walnut St,Fort Worth,TX,76101,07/03/1996,(867) 436-3462,john.perez1250@emailtest.org,HOME 445 Walnut St Fort Worth TX 76101,,,,,,,,,,,,500,Bi-Weekly,06/04/2025,500,355,01/07/2022,St. Francis Sr. Residence (NLE),Sales Associate,647 Forest Ave,Detroit,MI,48201,(842) 288-2692,15 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1200,381,Friend,100000
2701272,FCS274-1811961,05/23/2025,07/06/2025,1000,868,132,132,Thompson,John,280-77-5088,4272 Court St,Philadelphia,PA,19101,10/14/1997,(209) 224-3668,john.thompson1272@example.com,HOME 4272 Court St Philadelphia PA 19101,,,,,,,,,,,,400,Bi-Weekly,01/09/2021,400,147,12/24/2022,Acme Corp,Mechanic,8695 Spruce St,Washington,DC,20001,(628) 813-1646,1 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,900,897,Friend,75000
2701361,FCS831-6009187,04/28/2025,11/10/2012,1000,1,999,999,Williams,John,268-36-4592,475 Maple Ave,Columbus,OH,43085,10/19/1990,(793) 590-6525,john.williams1361@testmail.com,HOME 475 Maple Ave Columbus OH 43085,,,,,,,,,,,,400,Weekly,06/26/2023,400,125,12/22/2017,United Legal Group,Plumber,3248 Birch St,Indianapolis,IN,46201,(514) 301-5807,7 years,PRIMARY OWNER INC,United Surety,1500,347,Sibling,150000
2701378,FCS982-4122834,10/06/2025,12/14/2019,6000,4957,1043,1043,Harris,John,218-19-9050,8434 Ridgeway Dr,Houston,TX,77001,02/14/1966,(555) 817-3807,john.harris1378@dummyemail.com,HOME 8434 Ridgeway Dr Houston TX 77001,Williams,Charles,515-86-5770,2387 Cedar Ln,Phoenix,AZ,85001.0,HOME 2387 Cedar Ln Phoenix AZ 85001,06/13/1994,(345) 556-5042,charles.williams2756@emailtest.org,300,Monthly,12/22/2023,300,226,08/03/2019,Global Services LLC,Mechanic,1519 Cherry Ln,Fort Worth,TX,76101,(583) 895-8939,5 years,OWNER NAME LLC,United Surety,1200,1066,Father,75000
2701389,FCS708-8150182,02/16/2025,01/16/2014,1000,279,721,721,Moore,John,540-31-4201,1167 4th St,Oklahoma City,OK,73101,06/27/1959,(860) 586-8271,john.moore1389@emailtest.org,HOME 1167 4th St Oklahoma City OK 73101,,,,,,,,,,,,500,Bi-Weekly,01/17/2025,500,353,02/21/2022,Global Services LLC,Software Engineer,8151 Sunset Blvd,New York,NY,10001,(997) 319-3356,20 years,PRIMARY OWNER INC,United Surety,900,898,Parent,100000
2701414,FCS338-7853589,04/12/2025,07/19/2014,1800,96,1704,1704,Lee,John,442-29-8970,6955 2nd St,Jacksonville,FL,32099,10/26/1975,(613) 379-2332,john.lee1414@example.com,HOME 6955 2nd St Jacksonville FL 32099,,,,,,,,,,,,500,Monthly,06/07/2024,500,27,07/23/2020,United Legal Group,Security Guard,8523 Cedar Ln,Houston,TX,77001,(335) 474-1161,14 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1200,691,Friend,100000
2701423,FCS199-7525711,04/05/2024,07/02/2018,6000,3013,2987,2987,Smith,John,134-12-4532,6423 Spruce St,Oklahoma City,OK,73101,03/20/1998,(557) 682-6115,john.smith1423@mail.com,HOME 6423 Spruce St Oklahoma City OK 73101,,,,,,,,,,,,500,Weekly,03/16/2022,500,280,11/29/2018,Global Services LLC,Nurse,9058 Sunset Blvd,Jacksonville,FL,32099,(714) 276-7363,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,500,89,Sister,50000
2701430,FCS934-4038894,12/29/2023,07/04/2023,2000,770,1230,1230,Davis,John,800-90-1329,1166 Hillcrest Rd,San Jose,CA,95101,07/19/1986,(480) 310-8903,john.davis1430@mail.com,HOME 1166 Hillcrest Rd San Jose CA 95101,,,,,,,,,,,,300,Monthly,07/26/2024,300,29,04/02/2018,Global Services LLC,Administrative Assistant,5475 Court St,New York,NY,10001,(596) 781-4639,4 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",500,491,Parent,100000
2701445,FCS418-4695656,06/05/2025,12/30/2021,9000,7792,1208,1208,Anderson,John,170-39-6302,3634 Forest Ave,Nashville,TN,37201,01/26/1996,(897) 798-2373,john.anderson1445@example.com,HOME 3634 Forest Ave Nashville TN 37201,,,,,,,,,,,,300,Weekly,03/15/2025,300,89,08/04/2019,Global Services LLC,Manager,8028 Washington St,Washington,DC,20001,(634) 487-4262,6 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,500,392,Sibling,50000
2701451,FCS198-7934281,10/22/2024,12/12/2010,1500,1074,426,426,Anderson,John,854-56-8480,6997 Main St,Houston,TX,77001,11/19/1995,(232) 732-8062,john.anderson1451@dummyemail.com,HOME 6997 Main St Houston TX 77001,,,,,,,,,,,,350,Weekly,07/31/2021,350,64,06/30/2020,United Legal Group,Accountant,9882 Pine Ave,Austin,TX,73301,(331) 902-9492,19 years,OWNER NAME LLC,ABC Insurance Co.,1800,219,Sibling,100000
2701505,FCS311-6220761,10/25/2025,08/20/2023,1500,505,995,995,Lopez,John,490-91-6613,3311 Birch St,Columbus,OH,43085,07/06/1994,(290) 412-7568,john.lopez1505@testmail.com,HOME 3311 Birch St Columbus OH 43085,,,,,,,,,,,,250,Bi-Weekly,05/06/2021,250,191,04/06/2019,Acme Corp,Manager,3110 Court St,Oklahoma City,OK,73101,(854) 338-4482,4 years,PRIMARY OWNER INC,ABC Insurance Co.,1200,1047,Co-signer,75000
2701534,FCS917-8769951,03/23/2024,09/26/2012,2000,1336,664,664,Taylor,John,151-17-3344,1447 Sunset Blvd,Washington,DC,20001,07/19/1996,(252) 232-9742,john.taylor1534@testmail.com,HOME 1447 Sunset Blvd Washington DC 20001,,,,,,,,,,,,350,Bi-Weekly,11/24/2022,350,228,07/23/2023,Global Services LLC,Construction Worker,4853 Washington St,Phoenix,AZ,85001,(773) 384-4750,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,900,678,Parent,150000
2701558,FCS610-1534901,02/08/2025,04/22/2024,12000,11888,112,112,Clark,John,811-96-1166,6939 Cedar Ln,San Antonio,TX,78201,06/16/1957,(554) 958-5620,john.clark1558@mail.com,HOME 6939 Cedar Ln San Antonio TX 78201,,,,,,,,,,,,300,Weekly,04/27/2021,300,288,02/24/2025,Global Services LLC,Accountant,7540 Main St,Boston,MA,2101,(759) 492-9867,12 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",500,360,Mother,75000
2701587,FCS186-8577588,08/19/2025,06/21/2014,1500,135,1365,1365,Hernandez,John,236-88-3649,7340 Main St,Washington,DC,20001,01/18/1969,(942) 256-7908,john.hernandez1587@dummyemail.com,HOME 7340 Main St Washington DC 20001,,,,,,,,,,,,300,Monthly,02/22/2021,300,59,01/16/2024,St. Francis Sr. Residence (NLE),Administrative Assistant,4123 Pine Ave,Los Angeles,CA,90001,(279) 241-2879,0 years,PRIMARY OWNER INC,Liberty Bonds Co.,500,24,Co-signer,75000
2701691,FCS961-7508485,02/02/2025,10/03/2012,4500,2668,1832,1832,Thomas,John,815-56-8092,6620 Spruce St,Philadelphia,PA,19101,03/12/1986,(563) 709-1859,john.thomas1691@testmail.com,HOME 6620 Spruce St Philadelphia PA 19101,,,,,,,,,,,,250,Monthly,02/08/2025,250,146,11/07/2017,United Legal Group,Electrician,4442 Main St,Washington,DC,20001,(791) 928-2939,5 years,UNITED LEGAL GROUP,National Bonding,500,233,Sibling,90000
2701763,FCS670-6703097,02/16/2024,04/03/2013,9000,1493,7507,7507,Gonzalez,John,794-72-9766,8126 Washington St,Dallas,TX,75201,11/16/1995,(256) 772-6249,john.gonzalez1763@example.com,HOME 8126 Washington St Dallas TX 75201,,,,,,,,,,,,400,Bi-Weekly,06/02/2023,400,191,01/07/2021,St. Francis Sr. Residence (NLE),Mechanic,9460 Ridgeway Dr,San Jose,CA,95101,(224) 343-4145,3 years,OWNER NAME LLC,United Surety,900,702,Sibling,150000
2701781,FCS442-6163070,04/01/2025,05/28/2011,1500,1369,131,131,Garcia,John,185-46-4225,5975 4th St,Detroit,MI,48201,02/13/1967,(832) 432-5252,john.garcia1781@mail.com,HOME 5975 4th St Detroit MI 48201,,,,,,,,,,,,200,Weekly,07/06/2025,200,190,07/17/2024,United Legal Group,Plumber,8475 Maple Ave,Oklahoma City,OK,73101,(559) 626-7028,19 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1200,110,Sibling,150000
2701796,FCS893-3250570,11/08/2024,12/28/2019,6000,1096,4904,4904,Clark,John,811-18-6436,1342 Pine Ave,New York,NY,10001,12/24/2000,(479) 570-3160,john.clark1796@dummyemail.com,HOME 1342 Pine Ave New York NY 10001,,,,,,,,,,,,200,Monthly,02/27/2023,200,87,11/19/2019,St. Francis Sr. Residence (NLE),Accountant,7204 Elm St,El Paso,TX,79901,(211) 200-1112,17 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1200,218,Employer,75000
2701905,FCS333-5894168,03/30/2024,02/13/2014,4500,2474,2026,2026,Smith,John,224-43-5500,2412 Washington St,New York,NY,10001,08/04/1982,(590) 599-6529,john.smith1905@dummyemail.com,HOME 2412 Washington St New York NY 10001,,,,,,,,,,,,100,Weekly,03/02/2025,100,51,02/03/2017,United Legal Group,Customer Service,2135 Cherry Ln,Dallas,TX,75201,(443) 509-3825,3 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1200,480,Sister,150000
2701916,FCS633-6768326,03/21/2024,08/10/2015,4500,4321,179,179,Martin,John,380-79-1358,4605 Sunset Blvd,Detroit,MI,48201,10/01/1983,(437) 544-1639,john.martin1916@example.com,HOME 4605 Sunset Blvd Detroit MI 48201,,,,,,,,,,,,200,Bi-Weekly,06/08/2025,200,35,09/23/2022,St. Francis Sr. Residence (NLE),Warehouse Worker,1767 Sunset Blvd,Houston,TX,77001,(308) 337-2789,5 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1800,1028,Father,90000
2701933,FCS277-7730521,12/09/2024,11/13/2021,1500,554,946,946,Wilson,John,658-32-7668,6056 3rd St,San Francisco,CA,94101,09/06/1953,(255) 655-4525,john.wilson1933@mail.com,HOME 6056 3rd St San Francisco CA 94101,,,,,,,,,,,,150,Monthly,05/31/2023,150,18,05/16/2023,United Legal Group,Nurse,5905 Maple Ave,Oklahoma City,OK,73101,(835) 654-1311,19 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,448,Parent,100000
2701957,FCS761-5965566,05/19/2024,06/03/2014,4500,3621,879,879,Gonzalez,John,394-80-5186,4053 Forest Ave,Houston,TX,77001,09/20/1975,(567) 493-7628,john.gonzalez1957@mail.com,HOME 4053 Forest Ave Houston TX 77001,,,,,,,,,,,,350,Bi-Weekly,02/28/2022,350,257,12/15/2019,Acme Corp,Customer Service,8971 Court St,Austin,TX,73301,(785) 803-2608,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1200,966,Mother,90000
2702023,FCS363-6618853,01/29/2024,10/19/2025,9000,3578,5422,5422,Robinson,John,334-29-2551,8728 Maple Ave,Nashville,TN,37201,10/28/1983,(684) 240-5943,john.robinson2023@emailtest.org,HOME 8728 Maple Ave Nashville TN 37201,Gonzalez,Barbara,211-11-1956,8072 Cedar Ln,Columbus,OH,43085.0,HOME 8072 Cedar Ln Columbus OH 43085,07/21/1945,(677) 589-9396,barbara.gonzalez4046@testmail.com,150,Bi-Weekly,10/18/2025,150,74,03/22/2024,St. Francis Sr. Residence (NLE),Sales Associate,4817 Oak St,Los Angeles,CA,90001,(544) 764-5716,9 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",900,514,Sibling,100000
2702041,FCS369-8045966,01/09/2024,08/13/2016,12000,9480,2520,2520,Jones,John,700-94-4640,7132 Washington St,Oklahoma City,OK,73101,01/09/1963,(350) 731-1483,john.jones2041@mail.com,HOME 7132 Washington St Oklahoma City OK 73101,,,,,,,,,,,,100,Monthly,01/26/2022,100,97,03/20/2019,Global Services LLC,Driver,793 3rd St,Columbus,OH,43085,(701) 450-9818,13 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1200,138,Sister,100000
2702087,FCS157-9418630,05/05/2025,07/27/2019,4500,3302,1198,1198,Robinson,John,775-23-9652,7375 Oak St,New York,NY,10001,04/28/1989,(475) 827-1207,john.robinson2087@example.com,HOME 7375 Oak St New York NY 10001,,,,,,,,,,,,100,Monthly,10/10/2025,100,4,01/03/2018,St. Francis Sr. Residence (NLE),Customer Service,6156 Spruce St,Charlotte,NC,28201,(672) 524-4041,3 years,UNITED LEGAL GROUP,ABC Insurance Co.,1200,322,Employer,90000
2702116,FCS181-2808725,09/23/2024,05/23/2025,9000,2409,6591,6591,Martin,John,690-24-3778,101 Birch St,Phoenix,AZ,85001,10/07/1972,(494) 265-9653,john.martin2116@testmail.com,HOME 101 Birch St Phoenix AZ 85001,,,,,,,,,,,,150,Weekly,03/20/2023,150,107,02/01/2024,Acme Corp,Nurse,5669 Main St,Washington,DC,20001,(827) 576-9101,10 years,UNITED LEGAL GROUP,National Bonding,500,37,Friend,90000
2702126,FCS879-7046901,08/25/2025,11/26/2020,4500,3040,1460,1460,Lopez,John,162-28-2585,8482 Birch St,Dallas,TX,75201,07/25/1980,(822) 773-3274,john.lopez2126@example.com,HOME 8482 Birch St Dallas TX 75201,,,,,,,,,,,,150,Bi-Weekly,05/08/2021,150,121,06/17/2020,United Legal Group,Electrician,6793 Pine Ave,Seattle,WA,98101,(869) 824-1444,17 years,PRIMARY OWNER INC,United Surety,500,322,Friend,50000
2702158,FCS195-8270902,11/21/2024,12/14/2023,9000,1582,7418,7418,Lopez,John,853-71-2472,3350 Birch St,El Paso,TX,79901,10/23/1989,(881) 734-6597,john.lopez2158@mail.com,HOME 3350 Birch St El Paso TX 79901,,,,,,,,,,,,500,Weekly,09/10/2021,500,276,07/19/2016,Global Services LLC,Construction Worker,6361 2nd St,Phoenix,AZ,85001,(467) 734-2219,15 years,OWNER NAME LLC,National Bonding,1500,212,Friend,50000
2702192,FCS932-1109351,08/09/2024,01/23/2023,1000,541,459,459,Garcia,John,848-72-3102,8172 Sunset Blvd,Columbus,OH,43085,04/07/1951,(242) 282-2997,john.garcia2192@example.com,HOME 8172 Sunset Blvd Columbus OH 43085,,,,,,,,,,,,400,Monthly,06/02/2024,400,61,02/24/2024,St. Francis Sr. Residence (NLE),Retail Clerk,8450 Sunset Blvd,Seattle,WA,98101,(579) 549-8476,19 years,OWNER NAME LLC,National Bonding,900,853,Father,50000
2702202,FCS160-5940794,05/03/2025,05/23/2013,4500,781,3719,3719,Miller,John,355-64-3827,9226 2nd St,El Paso,TX,79901,02/17/1983,(689) 857-2018,john.miller2202@example.com,HOME 9226 2nd St El Paso TX 79901,,,,,,,,,,,,400,Bi-Weekly,06/26/2021,400,291,07/17/2020,Acme Corp,Manager,7191 Lakeview Dr,Nashville,TN,37201,(209) 369-7659,13 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,900,657,Mother,75000
2702218,FCS114-2787101,09/10/2024,11/27/2015,1500,81,1419,1419,Wilson,John,756-17-8232,523 Spruce St,Charlotte,NC,28201,01/13/1954,(460) 936-5002,john.wilson2218@example.com,HOME 523 Spruce St Charlotte NC 28201,Lewis,Patricia,730-37-6707,612 Court St,Nashville,TN,37201.0,HOME 612 Court St Nashville TN 37201,03/12/1941,(579) 473-3866,patricia.lewis4436@mail.com,250,Bi-Weekly,09/06/2023,250,72,09/20/2016,Acme Corp,Teacher,9110 Maple Ave,Oklahoma City,OK,73101,(440) 456-3898,17 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,500,336,Employer,100000
2702222,FCS903-6492105,06/30/2024,06/07/2024,3000,881,2119,2119,White,John,299-19-4474,5933 Cedar Ln,Chicago,IL,60601,02/25/1977,(940) 718-6471,john.white2222@dummyemail.com,HOME 5933 Cedar Ln Chicago IL 60601,,,,,,,,,,,,150,Bi-Weekly,05/18/2022,150,60,07/07/2024,St. Francis Sr. Residence (NLE),Dietary Aide,3137 Spruce St,Phoenix,AZ,85001,(280) 801-8333,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1200,925,Sibling,100000
2702226,FCS301-7563983,08/05/2024,02/20/2017,2000,1564,436,436,Gonzalez,John,268-38-1244,527 Lakeview Dr,New York,NY,10001,08/28/1952,(515) 890-6748,john.gonzalez2226@mail.com,HOME 527 Lakeview Dr New York NY 10001,,,,,,,,,,,,100,Weekly,02/07/2025,100,20,02/26/2018,Acme Corp,Retail Clerk,6305 Court St,Seattle,WA,98101,(966) 724-9977,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1200,831,Friend,150000
2702261,FCS164-7867500,09/24/2025,04/04/2023,4500,1914,2586,2586,Taylor,John,464-57-3076,5298 Spruce St,Charlotte,NC,28201,12/26/1983,(920) 696-9843,john.taylor2261@dummyemail.com,HOME 5298 Spruce St Charlotte NC 28201,,,,,,,,,,,,100,Bi-Weekly,01/12/2025,100,38,11/02/2025,St. Francis Sr. Residence (NLE),Nurse,7037 Birch St,Washington,DC,20001,(295) 288-6862,6 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",1200,296,Employer,75000
2702290,FCS485-9378766,09/29/2025,05/16/2011,1800,1530,270,270,Martinez,John,679-33-1897,7757 Court St,San Antonio,TX,78201,10/01/1974,(201) 302-1322,john.martinez2290@dummyemail.com,HOME 7757 Court St San Antonio TX 78201,,,,,,,,,,,,200,Bi-Weekly,09/02/2024,200,3,05/07/2017,St. Francis Sr. Residence (NLE),Security Guard,9684 2nd St,Austin,TX,73301,(797) 422-1925,20 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1800,557,Friend,150000
2702351,FCS366-9253267,02/23/2025,07/14/2018,2000,1808,192,192,Gonzalez,John,251-94-8657,7971 Oak St,Columbus,OH,43085,01/25/1984,(783) 830-7056,john.gonzalez2351@testmail.com,HOME 7971 Oak St Columbus OH 43085,Martinez,Betty,161-41-3477,9127 4th St,Phoenix,AZ,85001.0,HOME 9127 4th St Phoenix AZ 85001,12/31/1978,(353) 498-8434,betty.martinez4702@testmail.com,250,Bi-Weekly,03/07/2023,250,205,06/07/2020,Main St Manufacturing,Retail Clerk,2766 2nd St,Washington,DC,20001,(514) 619-2651,9 years,PRIMARY OWNER INC,United Surety,1200,760,Parent,50000
2702370,FCS566-2739277,09/23/2024,12/21/2015,12000,6098,5902,5902,Perez,John,527-24-9020,2861 Sunset Blvd,Oklahoma City,OK,73101,05/26/1950,(523) 450-5125,john.perez2370@dummyemail.com,HOME 2861 Sunset Blvd Oklahoma City OK 73101,,,,,,,,,,,,250,Monthly,02/23/2022,250,58,11/25/2023,United Legal Group,Mechanic,1719 Hillcrest Rd,San Antonio,TX,78201,(496) 858-6204,13 years,PRIMARY OWNER INC,National Bonding,1500,1012,Parent,50000
2702387,FCS187-3742508,03/27/2025,02/01/2025,6000,1748,4252,4252,Hernandez,John,230-78-2412,5967 4th St,New York,NY,10001,01/02/1975,(396) 615-2547,john.hernandez2387@mail.com,HOME 5967 4th St New York NY 10001,,,,,,,,,,,,150,Weekly,09/15/2022,150,30,06/27/2023,Global Services LLC,Chef,9996 Hillcrest Rd,Austin,TX,73301,(287) 895-3643,17 years,PRIMARY OWNER INC,National Bonding,1800,152,Friend,50000
2702399,FCS712-6316091,09/19/2024,11/30/2021,4500,4038,462,462,Jackson,John,254-27-5904,7538 2nd St,Oklahoma City,OK,73101,07/20/1963,(369) 321-4855,john.jackson2399@mail.com,HOME 7538 2nd St Oklahoma City OK 73101,,,,,,,,,,,,100,Bi-Weekly,02/23/2023,100,12,07/08/2023,United Legal Group,Waiter,2227 Cherry Ln,New York,NY,10001,(639) 880-7138,7 years,UNITED LEGAL GROUP,Liberty Bonds Co.,500,75,Parent,50000
2702411,FCS863-7206088,06/20/2025,03/04/2025,1500,1089,411,411,Lopez,John,618-10-9220,4263 3rd St,El Paso,TX,79901,09/11/1974,(702) 636-7278,john.lopez2411@mail.com,HOME 4263 3rd St El Paso TX 79901,,,,,,,,,,,,500,Monthly,05/07/2022,500,281,12/18/2021,Global Services LLC,Chef,5338 3rd St,Phoenix,AZ,85001,(385) 314-7693,18 years,OWNER NAME LLC,ABC Insurance Co.,1500,736,Friend,100000
2702424,FCS664-5857724,05/23/2025,07/03/2018,1500,1399,101,101,Williams,John,512-13-9453,8603 Birch St,Boston,MA,2101,07/28/1961,(989) 318-8110,john.williams2424@testmail.com,HOME 8603 Birch St Boston MA 02101,,,,,,,,,,,,200,Monthly,10/05/2025,200,36,11/15/2020,Main St Manufacturing,Nurse,8460 Lakeview Dr,Philadelphia,PA,19101,(532) 379-6115,9 years,PRIMARY OWNER INC,ABC Insurance Co.,500,255,Sibling,100000
2702434,FCS811-1991737,02/04/2024,03/25/2023,1500,1051,449,449,Smith,John,262-25-1820,5825 Oak St,Philadelphia,PA,19101,09/30/1978,(454) 768-2151,john.smith2434@mail.com,HOME 5825 Oak St Philadelphia PA 19101,,,,,,,,,,,,100,Bi-Weekly,06/25/2022,100,53,11/24/2022,Main St Manufacturing,Warehouse Worker,9970 Forest Ave,Boston,MA,2101,(536) 832-5033,12 years,UNITED LEGAL GROUP,United Surety,1200,723,Co-signer,75000
2702443,FCS216-9614665,01/20/2024,10/05/2017,2500,667,1833,1833,Smith,John,262-96-1006,9745 Oak St,Boston,MA,2101,02/01/1958,(605) 684-5712,john.smith2443@testmail.com,HOME 9745 Oak St Boston MA 02101,Williams,Daniel,733-38-6326,3353 Court St,Austin,TX,73301.0,HOME 3353 Court St Austin TX 73301,12/27/1985,(972) 330-5846,daniel.williams4886@example.com,400,Weekly,10/16/2022,400,284,03/07/2022,Main St Manufacturing,Chef,8621 Pine Ave,El Paso,TX,79901,(407) 542-3290,8 years,UNITED LEGAL GROUP,ABC Insurance Co.,1200,900,Spouse,75000
2702490,FCS993-7028694,02/27/2025,03/21/2011,12000,10176,1824,1824,Martin,John,152-68-5578,5781 Pine Ave,Charlotte,NC,28201,11/02/1973,(884) 414-9560,john.martin2490@emailtest.org,HOME 5781 Pine Ave Charlotte NC 28201,,,,,,,,,,,,100,Bi-Weekly,11/04/2024,100,5,09/10/2024,St. Francis Sr. Residence (NLE),Waiter,5510 Birch St,Oklahoma City,OK,73101,(410) 888-5878,8 years,PRIMARY OWNER INC,ABC Insurance Co.,900,668,Sibling,50000
2702524,FCS124-5877335,03/30/2024,04/25/2013,4500,1419,3081,3081,Anderson,John,583-59-8409,9973 Walnut St,San Francisco,CA,94101,06/27/1957,(695) 536-4878,john.anderson2524@example.com,HOME 9973 Walnut St San Francisco CA 94101,,,,,,,,,,,,100,Bi-Weekly,07/21/2021,100,81,12/28/2020,Global Services LLC,Plumber,4701 Hillcrest Rd,Dallas,TX,75201,(577) 289-8890,1 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",900,399,Father,100000
2702567,FCS519-1591724,12/06/2023,12/26/2016,1500,1048,452,452,Sanchez,John,747-40-7766,6766 Cedar Ln,Los Angeles,CA,90001,10/01/1986,(595) 636-2427,john.sanchez2567@example.com,HOME 6766 Cedar Ln Los Angeles CA 90001,,,,,,,,,,,,100,Monthly,05/24/2021,100,89,12/09/2020,Acme Corp,Customer Service,1956 Court St,Boston,MA,2101,(743) 969-5017,8 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,72,Spouse,50000
2702585,FCS817-9268465,09/10/2024,11/18/2014,1800,1650,150,150,Jackson,John,716-18-5727,3322 Maple Ave,Jacksonville,FL,32099,02/04/1950,(890) 784-8204,john.jackson2585@example.com,HOME 3322 Maple Ave Jacksonville FL 32099,,,,,,,,,,,,500,Monthly,06/12/2024,500,381,05/20/2016,United Legal Group,Security Guard,2659 Washington St,San Jose,CA,95101,(821) 382-6966,1 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1800,466,Spouse,75000
2702589,FCS339-4861644,06/16/2024,01/24/2014,12000,6690,5310,5310,Jackson,John,858-41-1333,246 Cedar Ln,Los Angeles,CA,90001,12/24/1989,(827) 208-7355,john.jackson2589@testmail.com,HOME 246 Cedar Ln Los Angeles CA 90001,,,,,,,,,,,,350,Weekly,11/05/2023,350,18,02/22/2016,Main St Manufacturing,Teacher,7879 Sunset Blvd,San Jose,CA,95101,(272) 950-2483,14 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,900,737,Friend,50000
2702613,FCS985-3477686,04/17/2025,10/04/2014,6000,1574,4426,4426,Lopez,John,399-29-2433,2246 Forest Ave,Indianapolis,IN,46201,09/10/1997,(678) 252-7643,john.lopez2613@testmail.com,HOME 2246 Forest Ave Indianapolis IN 46201,,,,,,,,,,,,100,Monthly,08/24/2024,100,33,11/15/2018,Acme Corp,Driver,1021 3rd St,Indianapolis,IN,46201,(326) 502-9455,3 years,PRIMARY OWNER INC,United Surety,1800,100,Co-signer,50000
2702618,FCS917-6694546,10/27/2024,01/06/2020,9000,2999,6001,6001,White,John,863-10-7751,954 2nd St,Seattle,WA,98101,10/18/1976,(226) 403-9915,john.white2618@dummyemail.com,HOME 954 2nd St Seattle WA 98101,,,,,,,,,,,,250,Weekly,11/30/2022,250,215,04/12/2022,Global Services LLC,Mechanic,2596 Washington St,El Paso,TX,79901,(523) 512-7345,14 years,PRIMARY OWNER INC,ABC Insurance Co.,1800,417,Mother,100000
2702640,FCS860-7637218,02/21/2024,03/29/2015,12000,6821,5179,5179,Williams,John,154-71-7481,4407 Walnut St,San Diego,CA,92101,02/10/1976,(232) 843-4933,john.williams2640@dummyemail.com,HOME 4407 Walnut St San Diego CA 92101,Taylor,Nancy,366-14-7574,1649 Sunset Blvd,Detroit,MI,48201.0,HOME 1649 Sunset Blvd Detroit MI 48201,10/26/1987,(859) 964-6190,nancy.taylor5280@testmail.com,400,Monthly,06/29/2025,400,25,08/21/2021,St. Francis Sr. Residence (NLE),Nurse,8372 Hillcrest Rd,Fort Worth,TX,76101,(524) 207-4348,4 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,1500,367,Sibling,50000
2702664,FCS962-5881655,04/26/2025,10/16/2024,6000,5690,310,310,Robinson,John,861-83-6402,5566 Maple Ave,Dallas,TX,75201,03/22/1984,(384) 452-1302,john.robinson2664@example.com,HOME 5566 Maple Ave Dallas TX 75201,,,,,,,,,,,,250,Bi-Weekly,05/17/2025,250,29,04/10/2025,Main St Manufacturing,Dietary Aide,3240 Cedar Ln,Charlotte,NC,28201,(606) 635-7056,4 years,UNITED LEGAL GROUP,National Bonding,1200,507,Spouse,100000
